SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2
9021300,-37.812213,144.949364,Judy Lazarus Transition Centre 50 Adderley Street WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9021309,-37.814026,144.951041,City West Victoria police Complex 263-313 Spencer Street MELBOURNE,VIC,2,3000,Within 10 meters,15,KX3P
9021374,-37.814364,144.953905,612 Lonsdale Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021421,-37.826286,144.959041,33 Clarke St SOUTH MELBOURNE,VIC,2,3006,Within 10 meters,,KX3P
9021428,-37.845057,144.910771,Nextgen - Webb Dock East Off Dockside Road PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9021447,-37.806075,144.942117,5-13 Stawell St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9021464,-37.800679,144.955191,19 Flemington Road NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9021525,-37.81104,144.959734,315-321 La Trobe MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021535,-37.812,144.965205,252 Swanston Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021565,-37.844495,144.904502,Patricks Webb Dock West Williamstown Rd PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9021706,-37.809959,144.963376,211 Latrobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021744,-37.839602,144.901971,Austral Webb Dock Williamstown Rd PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9021789,-37.8241,144.979699,10-20 Olympic Bvd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9021822,-37.808296,144.958969,151 Franklin Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021941,-37.808155,144.967479,36-40 LaTrobe Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022094,-37.812581,144.973265,100 Spring Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022109,-37.81528,144.96257,TC2 405 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022111,-37.832332,144.966305,256-260 Kings Way MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9022120,-37.813424,144.967835,131-141 Russell St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022122,-37.814636,144.953955,618 Lonsdale Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022209,-37.819559,144.949488,VHA IBC 727 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022210,-37.82646,144.984416,VHA IBC Domain Tunnel East MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9022243,-37.808931,144.968026,17-19 Exploration Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022245,-37.818152,144.962934,24 Bond St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022295,-37.816144,144.970317,2-18 Oliver Ln MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022379,-37.826957,144.920166,11 Gateway Court PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9022424,-37.813997,144.960845,190 Queen St MELBOURNE,VIC,2,3000,Within 10 meters,20,KX3P
9022459,-37.825833,144.925912,2 Douglas St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9022492,-37.810608,144.949863,423-425 Spencer St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9022576,-37.81006,144.959851,316 La Trobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022583,-37.833295,144.971505,Office Building Rooftop 20-22 Albert Road SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9022611,-37.830867,144.957131,111 Cecil St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9022638,-37.819213,144.956487,Primus DC 55 King Street MELBOURNE,VIC,2,3000,Within 10 meters,8,KX3P
9022640,-37.814065,144.96057,Roof top 190 Queen Street MELBOURNE,VIC,2,3000,Within 10 meters,20,KX3P
9022643,-37.799074,144.953066,81-85 Flemington Rd NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9022729,-37.847375,144.980586,557 St Kilda Rd MELBOURNE,VIC,2,3181,Within 10 meters,,KX3P
9022747,-37.809677,144.968391,Regency Towers 265 Exhibition Street MELBOURNE,VIC,2,3000,Within 10 meters,26,KX3P
9022765,-37.83075,144.923172,85 Salmon St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9022766,-37.81346,144.965233,280 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022769,-37.812623,144.962666,260 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022771,-37.812072,144.956331,Law Court 305 William St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022867,-37.820631,144.955686,560 Flinders St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022868,-37.812807,144.969159,137 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9022932,-37.825771,144.957396,Crown Metropol Clarendon Street MELBOURNE,VIC,2,3006,Within 10 meters,,KX3P
9023124,-37.810646,144.960903,Eporo Tower 279 La Trobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023256,-37.81512,144.953839,605-613 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023328,-37.812058,144.963665,Emporium IBC 287 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023347,-37.813883,144.953691,610 Little Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023356,-37.809232,144.9667,Abode318 318 Russell St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023368,-37.833584,144.976258,Grammar School 355 St Kilda Rd MELBOURNE,VIC,2,3141,Within 10 meters,,KX3P
9023405,-37.846547,144.978563,Building rooftop 564 St Kilda Road MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9023407,-37.802883,144.931723,Optus 35m Concrete Monopole 122 Dynon Road WEST MELBOURNE,VIC,2,3011,Within 10 meters,,KX3P
9023426,-37.830275,144.967214,85 Coventry Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9023481,-37.802227,144.958169,690 Elizabeth St MELBOURNE,VIC,2,3053,Within 10 meters,,KX3P
9023483,-37.809716,144.950444,130-154 Dudley St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9023487,-37.809896,144.959742,EQ Tower 127-141 A'Beckett St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023554,-37.825781,144.959566,248-252 City Rd SOUTH MELBOURNE,VIC,2,3006,Within 10 meters,,KX3P
9023571,-37.800591,144.955318,19-35 Flemington Rd NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9023573,-37.807181,144.960124,500 Elizabeth St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023581,-37.819539,144.982439,Melboune Cricket Grounds Brunton Avenue EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9023671,-37.810302,144.95036,420 Spencer St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9023803,-37.78386,144.959175,Arts West Building  Melbourne University Medical Road CARLTON,VIC,2,3052,Within 10 meters,,KX3P
9023813,-37.830102,144.956163,68 Cecil St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9023835,-37.825562,144.90555,NBN Site Fishermans Bend 286 Lorimer Street PORT MELBOURNE,VIC,2,3207,Within 100 meters,,KX3P
9023838,-37.81109,144.959982,323-331 La Trobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023879,-37.813496,144.956894,Magistrates Court 233 William Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023880,-37.812457,144.958297,Children's Court of Victoria 477 Little Lonsdale Street MELBOURNE,VIC,2,3000,Within 100 meters,,KX3P
9023884,-37.813046,144.959019,"Children's Court Conference Centre Level 5, 436 Lonsdale St MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9023917,-37.818013,144.978376,133 Jolimont Rd EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9023928,-37.807892,144.960593,Victoria One 452 Elizabeth St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9023930,-37.809372,144.961245,Empire 398 Elizabeth St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024000,-37.814135,144.951072,313 Spencer Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024049,-37.803262,144.951918,Cnr Queensberry & Courtney Sts NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9024052,-37.821583,144.915931,600 Lorimer Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9024097,-37.810525,144.970049,168 Exhibition St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024122,-37.808311,144.960865,450 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024161,-37.830282,144.958238,79-83 Market Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9024203,-37.815299,144.960025,461 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024210,-37.818018,144.956179,538 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024212,-37.815702,144.963536,107 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024221,-37.810158,144.966539,"L1  Shop 9 - 11, 271 - 275 Russel Street MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9024242,-37.810245,144.962754,Hoyts Melbourne Central Cnr Swanston & La Trobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024259,-37.812893,144.97117,European Bier Cafe 120 Exhibition Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024274,-37.810297,144.96589,"Shop 11, QV Square QV Building MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9024278,-37.809032,144.974515,Rooftop 486 Albert Street EAST MELBOURNE,VIC,2,3002,Within 10 meters,36,KX3P
9024372,-37.793215,144.940067,Comminity Centre 49-53 Buncle Street NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9024389,-37.813043,144.958315,460 Lonsdale Street MELBOURNE,VIC,2,3000,Within 10 meters,21,KX3P
9024393,-37.815336,144.952754,Upper West Side Apartments Tower 3 Cnr Lonsdale & Spencer Streets MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024796,-37.807711,144.960552,Victoria One 474-476 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024830,-37.807829,144.965262,Old Melbourne Gaol 377 Russell Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024831,-37.814533,144.968545,Scots Church 156 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9024832,-37.800125,144.953156,24 Villiers Street NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9025914,-37.839088,144.975562,The Blackman Hotel 452 St Kilda Rd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9025949,-37.83025,144.949959,91 Montague Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9025955,-37.813106,144.969764,111 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9025972,-37.798575,144.958984,Medical Lane MELBOURNE,VIC,2,3052,Within 10 meters,,KX3P
9025985,-37.812779,144.966973,Xiang Club Level 3 206 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9025986,-37.818745,144.962049,1 Queens Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9025987,-37.815732,144.971004,Pastuso Restaurant 19 AC/DC Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026027,-37.832064,144.984524,Melbourne Girls Grammar 86 Anderson Street SOUTH YARRA,VIC,2,3141,Within 10 meters,,KX3P
9026103,-37.813175,144.952919,Vodafone Site Building C William Angliss Institute 555 La Trobe Street MELBOURNE VIC 3000,VIC,2,3000,Within 10 meters,,KX3P
9026117,-37.843715,144.931357,Station Pier PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9026144,-37.814327,144.974026,Isakaya Enterprises 1 Flinders Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026146,-37.812077,144.964692,China Bar 257-259 Swanston Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026191,-37.813072,144.965845,246-260 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,27,KX3P
9026297,-37.817886,144.957989,480 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026300,-37.818896,144.971037,23 Lonsdale St MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9026308,-37.810663,144.972295,The Princess Theatre 163 Spring Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026315,-37.818885,144.95556,567 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026326,-37.840967,144.912898,Optus Concrete Monopole 214-228 Williamstown Road PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9026345,-37.815489,144.954112,11 Rose Lane MELBOURNE,VIC,2,3000,Within 10 meters,29,KX3P
9026375,-37.812779,144.970148,111 Bourke Street / 121 Exhibition Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026417,-37.814464,144.97344,Collins Place Car Park Flinders Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026480,-37.809997,144.969389,Melbourne Marriott Hotel cnr Lonsdale and Exhibition Streets MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026541,-37.834597,144.945989,cnr Raglan and Bay Streets PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9026551,-37.814877,144.954117,605-613 Lonsdale Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026553,-37.810144,144.963444,Coles Melbourne Central 203 - 245 Latrobe Street MELBOURNE,VIC,2,3000,Within 10 meters,36,KX3P
9026586,-37.80041,144.956823,Telstra Site 703-721 Elizabeth St MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9026611,-37.815414,144.965579,230 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026620,-37.797483,144.959474,Arts West Building Melbourne University Medical Road PARKVILLE,VIC,2,3052,Within 10 meters,,KX3P
9026641,-37.80866,144.937888,"Yarra Trams Office 300-372  Footscray Rd, WEST MELBOURNE",VIC,2,3011,Within 10 meters,,KX3P
9026645,-37.826149,144.938242,276 Ingles Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9026773,-37.811214,144.96675,189 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,29,KX3P
9026833,-37.810872,144.970308,China Bar 222 Exhibition Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026836,-37.830059,144.950126,89 Gladstone Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9026898,-37.815483,144.965407,252 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026935,-37.81086,144.9628,211 La Trobe Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026970,-37.812777,144.966388,236 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026989,-37.822489,144.912657,DSTO Fishermans Bend 506 Lorimer Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9026991,-37.817446,144.954422,Defence Plaza 661 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9026999,-37.805994,144.942648,35 Dryburgh St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9027026,-37.822547,144.974813,OPTUS COW Site cnr Alexandra Ave & Linlithgow Ave MELBOURNE,VIC,2,3141,Within 10 meters,,KX3P
9027119,-37.807899,144.96827,333 Exhibition Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027168,-37.851247,144.981669,VHA Site 607 St Kilda Road MELBOURNE,VIC,2,3181,Within 10 meters,,KX3P
9027204,-37.811397,144.970539,186 Exhibition St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027265,-37.841084,144.965797,Melbourne Aquatic Centre Lakeside Stadium ALBERT PARK,VIC,2,3004,Within 10 meters,,KX3P
9027333,-37.810549,144.964725,Fathers Office 249 Little Lonsdale Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027341,-37.810069,144.963651,Asian Beer Cafe Level 3 Melbourne Central Cnr Swanston and Latrobe Streets MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027505,-37.808955,144.963079,393 Swanston Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027537,-37.812027,144.969162,128 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027546,-37.809675,144.962289,Aurora Melbourne Central 224-252 La Trobe Street MELBOURNE,VIC,2,3000,Within 10 meters,18,KX3P
9027599,-37.832416,144.968048,Officeworks South Melbourne 231 Kingsway (Corner Bank St) SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,2,KX3P
9027615,-37.815468,144.964018,104-106 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027651,-37.829065,144.959284,85 Market Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,5,KX3P
9027769,-37.838764,144.974648,12 Queens Rd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9027790,-37.852748,144.979724,77 Queens Road MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9027823,-37.812937,144.96699,206 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027890,-37.815285,144.967888,179 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9027900,-37.805664,144.958608,529 - 541 Elizabeth St MELBOURNE,VIC,2,3051,Within 10 meters,24,KX3P
9027955,-37.838364,144.901887,Mirrat Warehouse Webb Dock West Willamstown Road PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9028012,-37.800896,144.94539,135-139 Arden Street NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9028051,-37.808733,144.961472,Avant Project 54 - 64 A'beckett St MELBOURNE,VIC,2,3000,Within 10 meters,19,KX3P
9028145,-37.829579,144.943284,Building Site 164 Ingles Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9028149,-37.831602,144.96739,75 Dorcas Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9028157,-37.814924,144.969422,139 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9028223,-37.801304,144.950522,33-35 Arden Street NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9028229,-37.814247,144.965639,151 Swanston Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9028276,-37.809554,144.984385,380 Victoria Parade EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9028429,-37.843317,144.97909,The Fawkner 499 St Kilda Rd MELBOURNE,VIC,2,3004,Within 10 meters,8,KX3P
9028468,-37.833097,144.959289,240-242 Dorcas Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
